1032,Bang Junhyuk,2.2,50,online gaming,South Korea

1033,Daniel Mate,2.2,55,mining commodities,Spain

1034,Gilles Martin,2.2,54,laboratory services,France

1035,Sandro Veronesi,2.2,58,fashion,Italy

1036,James Clark,2.2,74,Netscape investments,United States

1037,Dan Snyder,2.2,53,Washington Redskins,United States

1038,Clayton Mathile,2.2,77,pet food,United States

1038,Torstein Hagen,2.2,75,cruises,Norway

1040,Hortensia Herrero,2.2,68,supermarkets,Spain

1041,Ma Xiuhui,2.2,47,LED lighting,China

1042,Alfred Oetker,2.2,51,consumer goods,Germany

1042,August Oetker,2.2,74,consumer goods,Germany

1042,Bergit Douglas,2.2,71,consumer goods,Germany

1042,Carl Ferdinand Oetker,2.2,46,consumer goods,Germany

1042,Christian Oetker,2.2,70,consumer goods,Germany

1042,Julia Oetker,2.2,39,consumer goods,Germany

1042,Richard Oetker,2.2,67,consumer goods,Germany

1042,Rosely Schweizer,2.2,78,consumer goods,Germany

1050,Jon Yarbrough,2.2,61,video games,United States

1051,Ted Turner,2.2,79,cable television,United States

1052,Zhang Fan,2.2,52,touch screens,China

1053,Thomas Hagen,2.2,82,insurance,United States

1054,Pollyanna Chu,2.2,60,financial services,Hong Kong

1055,Geng Jianming,2.2,56,real estate,China

1056,David Zalik,2.2,44,financial technology,United States

1057,Drew Houston,2.2,35,cloud storage service,United States

1058,Masahiro Noda,2.2,80,software,Japan

1059,Ron Baron,2.2,75,money management,United States

1060,Isabel dos Santos,2.2,45,investments,Angola

1061,Jayme Garfinkel,2.2,72,insurance,Brazil

1062,James Dinan,2.2,59,hedge funds,United States

1063,Carlos Sanchez,2.2,56,generic drugs,Brazil

1064,Huang Shih Tsai,2.2,67,real estate,Hong Kong

1065,Osathanugrah Family,2.2,,beverages,Thailand

1066,TY Tsai,2.2,,finance,Taiwan

1067,Alexander Machkevich,2.2,64,mining metals,Israel

1068,Anil Ambani,2.2,59,diversified,India

1069,Jose and Francisco Jose Calderon Rojas,2.2,,beverages,Mexico

1070,Wang Laichun,2.2,51,electronics components,China

1071,Aloysio de Andrade Faria,2.2,97,banking,Brazil

1072,Kavitark Ram Shriram,2.2,61,venture capital Google,United States

1073,Maja Oeri,2.1,63,Roche Holding,Switzerland

1074,KlausPeter Schulenberg,2.1,,ticketing service,Germany

1075,Roberto Angelini Rossi,2.1,70,forestry mining,Chile

1076,Alan Trefler,2.1,62,software,United States

1077,Wang Laisheng,2.1,53,electronics components,China

1078,Gordon Getty,2.1,84,Getty Oil,United States

1079,Alec Gores,2.1,65,private equity,United States

1080,Carlos Hank Rhon,2.1,70,banking,Mexico

1081,Gabriele Volkmann,2.1,,auto parts,Germany

1082,Stanley Perron,2.1,95,real estate retail,Australia

1083,Qi Shi,2.1,48,financial information,China

1084,Francesco Gaetano Caltagirone,2.1,75,cement diversified,Italy

1085,Aristotelis Mistakidis,2.1,56,mining commodities,Greece

1086,Charles Edelstenne,2.1,80,aviation,France

1087,Maria Helena Moraes Scripilliti,2.1,88,diversified,Brazil

1088,Fiona Geminder,2.1,53,manufacturing,Australia

1089,Lutz Mario Helmig,2.1,72,hospitals,Germany

1090,NR Narayana Murthy,2.1,72,software services,India

1091,Jaime Botin,2.1,82,banking,Spain

1092,Bahaa Hariri,2.1,52,real estate investments logistics,Lebanon

1093,Brandt Louie,2.1,75,drugstores,Canada

1094,Kuok Khoon Hong,2.1,68,palm oil,Singapore

1095,Katsumi Tada,2.1,73,real estate,Japan

1096,Alexey Repik,2.1,39,pharmaceuticals,Russia

1097,Hermann Langness,2.1,65,retail,Germany

1098,Remo Ruffini,2.1,57,winter jackets,Italy

1099,Phillip T (Terry) Ragon,2.1,69,health IT,United States

1100,Vijay Shekhar Sharma,2.1,40,financial technology,India

1101,Heikki Kyostila,2.1,72,dental products,Finland

1102,Vinod Khosla,2.1,63,venture capital,United States

1103,Florentino Perez,2.1,71,construction,Spain

1104,Yoshiko Mori,2.1,78,real estate,Japan

1105,Huang Zhenda,2.1,71,construction,China

1106,J Joe Ricketts,2.1,77,TD Ameritrade,United States

1107,HansWerner Hector,2.1,78,SAP,Germany

1108,Ben Chestnut,2.1,44,email marketing,United States

1108,Christian Latouche,2.1,78,accounting services,France

1108,Dan Kurzius,2.1,46,email marketing,United States

1108,Georg von Opel,2.1,52,real estate investments,Switzerland

1112,Jeffrey Lurie,2.1,67,Philadelphia Eagles,United States

1113,Liang Yunchao,2.1,49,nutrition supplements,China

1114,Lin Minghsiung,2.1,68,supermarkets,Taiwan

1115,Chris Larsen,2.1,58,cryptocurrency,United States

1116,Igor Makarov,2.1,56,investments,Russia

1117,Martin Moller Nielsen,2.1,54,aircraft leasing,Denmark

1118,Hu Kaijun,2.1,56,pharmaceuticals,China

1119,Shen Wenrong,2.1,72,steel production,China

1120,Alexandra Daitch,2.1,55,Cargill,United States

1120,Katherine Tanner,2.1,62,Cargill,United States

1120,Lucy Stitzer,2.1,58,Cargill,United States

1120,Sarah MacMillan,2.1,64,Cargill,United States

1124,Tomas Olivo Lopez,2.1,44,shopping centers,Spain

1125,Zhu Baoguo,2.1,56,pharmaceuticals,China

1126,Stephen Rubin,2.1,81,sports apparel,United Kingdom

1127,Scott Lin,2.1,,optical components,Taiwan

1128,Tung Chee Chen,2.1,76,shipping,Hong Kong

1129,Vivek Chand Burman,2.1,81,consumer goods,India

1130,Song Zuowen,2.1,71,aluminum diversified,China

1131,Thomas Lau,2.1,64,department stores,Hong Kong

1132,Jim Kavanaugh,2.1,55,IT provider,United States

1132,S Daniel Abraham,2.1,94,SlimFast,United States

1134,Kazuo Okada,2.1,76,casinos,Japan

1135,Lang Walker,2.1,73,real estate,Australia

1136,Glenn Dubin,2.1,61,hedge funds,United States

1137,Leslie Alexander,2.1,75,sports team,United States

1138,Dong Wei,2.1,47,pharmaceuticals,China

1139,Elaine Wynn,2.1,76,casinos hotels,United States

1140,Tang Shingbor,2.1,84,real estate,Hong Kong

1141,Aerin Lauder,2.1,48,cosmetics,United States

1142,Rakesh Gangwal,2,65,airline,United States

1143,Lu Weiding,2,47,diversified,China

1144,Maria Franca Fissolo,2,83,Nutella chocolates,Italy

1145,Andre Esteves,2,50,banking,Brazil

1146,Chen Hua,2,52,real estate,China

1147,Alain Taravella,2,70,real estate,France

1148,Niraj Shah,2,44,online retail,United States

1149,Herbert Allen Jr,2,78,investment banking,United States

1150,Bob Gaglardi,2,77,hotels,Canada

1151,Jeffrey Gundlach,2,59,investments,United States

1152,Zhang Xiugen,2,57,automobiles,China

1153,Chu Lam Yiu,2,48,flavorings,Hong Kong

1154,Vadim Moshkovich,2,51,agriculture land,Russia

1155,Manuel Jove,2,77,real estate,Spain

1156,Antony Ressler,2,56,finance,United States

1157,Paul Foster,2,61,oil refining,United States

1158,Chen YungTai,2,82,real estate,Taiwan

1159,Brian Sheth,2,42,investments,United States

1159,Henry Laufer,2,73,hedge funds,United States

1159,Wang Chaobin,2,62,real estate,China

1162,Lu Xiangyang,2,55,automobiles batteries,China

1163,Jitendra Virwani,2,52,real estate,India

1164,Thomas Lee,2,74,private equity,United States

1165,Oleg Tinkov,2,50,banking,Russia

1166,Helena Revoredo,2,71,security services,Spain

1167,Stanley Hubbard,2,85,DirecTV,United States

1168,Shen Guojun,2,56,retail,China

1169,Steve Conine,2,46,online retail,United States

1170,Jennifer Pritzker,2,68,hotels investments,United States

1171,Bruce Karsh,2,63,private equity,United States

1172,Howard Marks,2,72,private equity,United States

1173,Lorenzo Fertitta,2,49,casinos mixed martial arts,United States

1174,Chen Xueli,2,67,pharmaceuticals,China

1175,Frank Fertitta III,2,56,casinos mixed martial arts,United States

1176,Philippe Ginestet,2,64,retail stores,France

1176,Sylvia Stroeher,2,63,cosmetics,Germany

1178,Willibert Krueger,2,78,food processing,Germany

1179,Amy Wyss,2,47,medical equipment,United States

1180,Chen Jinxia,2,50,investments,China

1181,Josef Boquoi,2,84,frozen foods,Germany

1182,Vincent Lo,2,69,real estate,Hong Kong

1183,Linda Pritzker,2,65,hotels investments,United States

1184,Dermot Desmond,2,68,finance,Ireland

1185,JuanMiguel Villar Mir,1.9,87,construction,Spain

1186,Senapathy Gopalakrishnan,1.9,63,software services,India

1187,Harsh Mariwala,1.9,67,consumer goods,India

1188,Patokh Chodiev,1.9,65,mining metals,Belgium

1189,Xiong Xuqiang,1.9,62,real estate,Hong Kong

1190,Ravi Jaipuria,1.9,63,soft drinks,India

1191,Liu Ming Hui,1.9,55,natural gas distribution,China

1192,David Murdock,1.9,95,Dole real estate,United States

1193,Mark Coombs,1.9,57,finance,United Kingdom

1194,Koon Poh Keong,1.9,57,aluminum,Malaysia

1195,Manuel Moroun,1.9,91,transportation,United States

1196,Wang Liping,1.9,52,hydraulic machinery,China

1197,Bernhard BraunLuedicke,1.9,41,medical technology,Germany

1197,Eva Maria BraunLuedicke,1.9,31,medical technology,Germany

1197,Friederike BraunLuedicke,1.9,34,medical technology,Germany

1200,John Farber,1.9,93,chemicals,United States

1201,Zhang Xuansong,1.9,47,supermarket,China

1202,Robert Duggan,1.9,74,pharmaceuticals,United States

1203,Yu Minhong,1.9,56,education,China

1204,Antti AarnioWihuri,1.9,78,diversified,Finland

1205,John Tyson,1.9,65,food processing,United States

1206,John Coates,1.9,48,online gambling,United Kingdom

1207,Dulce Pugliese de Godoy Bueno,1.9,70,hospitals health care,Brazil

1208,Eddie & Sol Zakay,1.9,,Real Estate,United Kingdom

1209,Supaluck Umpujh & family,1.9,63,retail,Thailand

1210,Harsh Goenka,1.9,60,diversified,India

1211,Wolfgang Leitner,1.9,65,engineering,Austria

1212,Prajogo Pangestu,1.9,74,petrochemicals,Indonesia

1213,Dieter Schaub,1.9,80,media,Germany

1214,Yasseen Mansour,1.9,57,diversified,Egypt

1215,Alfredo Egydio Arruda Villela Filho,1.9,48,banking,Brazil

1216,Christopher Cline,1.9,60,coal,United States

1217,Roberto Hernandez Ramirez,1.9,76,banking,Mexico

1218,Stewart Horejsi,1.9,81,Berkshire Hathaway,United States

1219,Erik Selin,1.9,51,real estate,Sweden

1220,Lia Maria Aguiar,1.9,80,banking,Brazil

1221,John de Mol,1.9,63,television,Netherlands

1222,David Hains,1.9,88,Investment,Australia

1223,Mika Anttonen,1.9,51,oil & gas,Finland

1224,Shmuel Harlap,1.9,73,automotive,Israel

1225,Jim Justice II,1.9,67,coal,United States

1226,Nandan Nilekani,1.9,63,software services,India

1227,Vivien Chen,1.9,59,real estate,Hong Kong

1228,Ivan Savvidis,1.9,59,agribusiness,Russia

1229,Jiang Weiping,1.9,63,chemicals,China

1230,Ke Xiping,1.9,58,investments,China

1231,Chang Yun Chung,1.9,100,shipping,Singapore

1232,Richard White,1.9,63,software,Australia

1233,Charles Zegar,1.9,70,Bloomberg LP,United States

1234,ChangWoo Han,1.9,87,pachinko parlors,Japan

1235,Lin Li,1.9,55,investments,China

1236,Julio Mario Santo Domingo III,1.9,33,beer,United States

1237,Patrice Motsepe,1.9,56,mining,South Africa

1238,Wei IngChou,1.9,65,food beverages,Taiwan

1239,Tor Peterson,1.9,54,commodities,United States

1240,Shyam & Hari Bhartia,1.9,65,Diversified,India

1241,Lin ShuHong,1.9,90,petrochemicals,Taiwan

1242,David Nahmad,1.9,71,art collection,Monaco

1243,Ranjan Pai,1.8,45,education,India

1244,Tatiana Casiraghi,1.8,34,beer,Monaco

1245,William Stone,1.8,63,software,United States

1246,Husnu Ozyegin,1.8,74,finance diversified,Turkey

1247,Du Weimin,1.8,54,vaccines,China

1248,Peter Sondakh,1.8,68,investments,Indonesia

1249,Anand Burman,1.8,66,consumer goods,India

1250,Chen Jianhua,1.8,47,chemicals,China

1251,Tim Sweeney,1.8,47,Video games,United States

1252,Todd Wagner,1.8,58,online media,United States

1253,Longshing Liao,1.8,66,petrochemicals,Taiwan

1253,Tseng Shinyi,1.8,90,petrochemicals,Taiwan

1255,Sam Goi,1.8,69,frozen foods,Singapore

1256,David Lichtenstein,1.8,56,real estate,United States

1257,Guenther Lehmann,1.8,,drugstores,Germany

1258,Wei YinChun,1.8,61,food beverages,Taiwan

1258,Wei YinHeng,1.8,59,food beverages,Taiwan

1260,Wu Yulan,1.8,49,pharmaceuticals,China

1261,Ronald Wanek,1.8,77,furniture,United States

1262,Jonathan Nelson,1.8,62,private equity,United States

1263,Thaksin Shinawatra,1.8,69,investments,Thailand

1264,Serge Godin,1.8,68,information technology,Canada

1265,Wang Wenbiao,1.8,61,natural gas fertilizers,China

1266,Peter Spuhler,1.8,59,train cars,Switzerland

1267,William Heinecke,1.8,69,hotels,Thailand

1268,Miao Shouliang,1.8,63,real estate,China

1269,Wichai Thongtang,1.8,71,investments,Thailand

1270,Carol Jenkins Barnett,1.8,62,Publix supermarkets,United States

1271,Mao Lixiang,1.8,77,cooking appliances,China

1272,Valentin Gapontsev,1.8,79,lasers,United States

1273,David Booth,1.8,72,mutual funds,United States

1274,Alexander Nesis,1.8,55,metals banking fertilizers,Russia

1275,Rodney Sacks,1.8,68,energy drinks,United States

1276,Kevin Plank,1.8,46,Under Armour,United States

1277,Wei YingChiao,1.8,63,food beverages,Taiwan

1278,Wei Shaojun,1.8,55,real estate,China

1279,Dirk Rossmann,1.8,72,drugstores,Germany

1280,Lee Boojin,1.8,48,computer services tourism,South Korea

1281,Horst Wortmann,1.8,77,footwear,Germany

1282,Sanjiv Goenka,1.8,57,diversified,India

1283,Harald Link,1.8,63,diversified,Thailand

1284,Ron Burkle,1.8,65,supermarkets investments,United States

1285,William Koch,1.8,78,oil investments,United States

1286,Andrei Bokarev,1.8,51,metals mining,Russia

1287,Karl Scheufele III,1.8,79,jewelry,Switzerland

1288,Heloise Pratt,1.8,56,manufacturing investment,Australia

1289,David Teoh,1.8,62,telecoms,Australia

1290,Henry Swieca,1.8,61,hedge funds,United States

1291,Saif Al Ghurair,1.8,94,diversified,United Arab Emirates

1292,Marc Lasry,1.8,58,hedge funds,United States

1293,Li Xiting,1.8,67,medical devices,China

1294,David Harding,1.8,57,finance,United Kingdom

1295,Huang Yi,1.8,56,auto distribution,Hong Kong

1296,Bernd Freier,1.8,61,fashion retail,Germany

1296,Friedrich Knapp,1.8,67,fashion retail,Germany

1298,Craig McCaw,1.8,69,telecom,United States

1299,Thomas Bruch,1.8,68,retail,Germany

1300,Kiat Chiaravanont,1.8,,diversified,Thailand

1301,Abhay Firodia,1.8,73,automobiles,India

1302,Thor Bjorgolfsson,1.8,51,investments,Iceland

1303,Nicolas Berggruen,1.8,57,investments,United States

1304,Maurice Alter,1.8,93,real estate,Australia

1305,Bill Haslam,1.8,60,truck stops,United States

1306,Paolo Bulgari,1.8,81,luxury goods,Italy

1307,Reid Hoffman,1.8,51,LinkedIn,United States

1308,Gary Michelson,1.8,69,medical patents,United States

1309,Lawrence Ho,1.8,41,casinos,Hong Kong

1310,Chin Jong Hwa,1.8,60,auto parts,Taiwan

1311,Ana Lucia de Mattos Barretto Villela,1.8,44,banking,Brazil

1312,Jack Cowin,1.7,76,fast food,Australia

1313,Faisal Bin Qassim Al Thani,1.7,70,hotels diversified,Qatar

1314,Catherine Lozick,1.7,73,valve manufacturing,United States

1315,Hilton Schlosberg,1.7,65,energy drinks,United Kingdom

1316,Sergei Gordeev,1.7,45,real estate,Russia

1317,Mario Moretti Polegato,1.7,66,shoes,Italy

1318,Jiang Yehua,1.7,55,real estate,China

1319,Ferit Faik Sahenk,1.7,54,diversified,Turkey

1320,Farhad Moshiri,1.7,63,diversified,United Kingdom

1321,Evan Williams,1.7,46,Twitter,United States

1322,Jiang Bin,1.7,52,acoustic components,China

1323,Julio Bozano,1.7,82,banking,Brazil

1324,William Berkley,1.7,72,insurance,United States

1325,Charles Munger,1.7,94,Berkshire Hathaway,United States

1326,Marius Nacht,1.7,52,software,Israel

1327,Miguel McKelvey,1.7,44,WeWork,United States

1328,Patricia Angelini Rossi,1.7,64,forestry mining,Chile

1329,Lim Oon Kuin,1.7,74,oil trading,Singapore

1330,Lachhman Das Mittal,1.7,87,tractors,India

1331,Mustafa Kucuk,1.7,55,fashion retail,Turkey

1332,Evan Spiegel,1.7,28,Snapchat,United States

1333,Aneel Bhusri,1.7,52,business software,United States

1334,Michael Ashcroft,1.7,72,security,United Kingdom

1335,JeanPaul and Martine Clozel,1.7,,pharmaceuticals,Switzerland

1336,Folorunsho Alakija,1.7,67,oil,Nigeria

1337,Wang Qingtao,1.7,56,steel smelting,China

1338,Francisco Jose Riberas Mera,1.7,54,steel autoparts,Spain

1339,Benjamin de Rothschild,1.7,55,banking,Switzerland

1340,Zheng Yuewen,1.7,56,investments,China

1341,Ba Duong Tran,1.7,58,automotive,Vietnam

1342,Murdaya Poo,1.7,77,diversified,Indonesia

1343,Bobby Murphy,1.7,30,Snapchat,United States

1344,Edouard Carmignac,1.7,71,asset management,France

1345,Christoph Henkel,1.7,60,consumer goods,Germany

1346,Lee Joongkeun,1.7,77,construction real estate,South Korea

1347,Petter Stordalen,1.7,55,hotels,Norway

1348,Albert Berner,1.7,83,fasteners,Germany

1349,James France,1.7,73,Nascar racing,United States

1350,Huang Wei,1.7,59,real estate,China

1351,Arvind Poddar,1.7,60,tires,India

1352,Satoshi Suzuki,1.7,64,cosmetics,Japan

1353,Jimmy John Liautaud,1.7,54,sandwich chain,United States

1353,Pavel Durov,1.7,34,messaging app,Russia

1355,Lee Myunghee,1.7,75,retail,South Korea

1356,Michael Jordan,1.7,55,Charlotte Hornets endorsements,United States

1357,Mario Gabelli,1.7,76,money management,United States

1358,Luigi Cremonini,1.7,79,meat processing,Italy

1359,Ong Beng Seng and Christina Ong,1.7,73,diversified,Singapore

1360,Carlos Ardila Lülle,1.7,88,soft drinks diversified,Colombia

1361,Marcel Adams,1.7,98,real estate,Canada

1362,Kim Junki,1.7,73,diversified,South Korea

1363,Angela Bennett,1.7,74,mining,Australia

1364,Susan Alfond,1.7,73,shoes,United States

1365,Bill Alfond,1.7,70,shoes,United States

1365,Ted Alfond,1.7,74,shoes,United States

1367,Nicola Bulgari,1.7,77,luxury goods,Italy

1368,Lam Kong,1.7,54,pharmaceuticals,China

1369,Hamdi Ulukaya,1.7,45,greek yogurt,Turkey

1370,Lee Seohyun,1.7,45,computer services tourism,South Korea

1371,Massimo Moratti,1.7,73,oil refinery,Italy

1372,Konstantin Strukov,1.7,60,gold coal mining,Russia

1373,William Lauder,1.7,58,Estee Lauder,United States

1374,Brian Roberts,1.7,59,Comcast,United States

1375,Christopher Goldsbury,1.7,75,salsa,United States

1376,Jose Joao Abdalla Filho,1.7,,investments,Brazil

1377,Jeffrey Lorberbaum,1.7,63,flooring,United States

1378,Anna Maria Braun,1.7,39,medical technology,Germany

1378,Johanna Braun,1.7,38,medical technology,Germany

1378,Karl Friedrich Braun,1.7,35,medical technology,Germany

1381,Chan Tan Chingfen,1.7,,real estate,Hong Kong

1382,Timothy Headington,1.7,68,oil & gas investments,United States

1383,Jean Salata,1.6,52,finance,Chile

1384,Gregorio Perez Companc,1.6,83,oil & gas,Argentina

1385,Bharat Desai,1.6,65,IT consulting,United States

1386,Keeree Kanjanapas,1.6,67,transportation,Thailand

1387,Aras Agalarov,1.6,62,real estate,Russia

1388,Suat Gunsel,1.6,66,real estate education,Cyprus

1389,Anthony Langley,1.6,63,manufacturing,United Kingdom

1390,Matthias Reinhart,1.6,58,finance,Switzerland

1391,Rolf Gerling,1.6,63,insurance,Germany

1392,Zeng Fangqin,1.6,52,smartphone components,China

1393,Megdet Rahimkulov,1.6,72,investments,Russia

1394,Nelson Peltz,1.6,76,investments,United States

1395,Lesley Bamberger,1.6,53,real estate,Netherlands

1396,Joao Alves de Queiroz Filho,1.6,65,pharmaceuticals,Brazil

1397,Tony Chen,1.6,69,electronics,Taiwan

1398,Cui Genliang,1.6,60,electric components,China

1399,N Murray Edwards,1.6,58,oil & gas,Canada

1400,Su Suyu,1.6,69,utilities real estate,China

1401,Martin Lau,1.6,45,ecommerce,Hong Kong

1402,Stefano Gabbana,1.6,55,luxury goods,Italy

1403,Nevaldo Rocha,1.6,88,retail,Brazil

1404,Xue Xiangdong,1.6,59,software,China

1405,Thomas Steyer,1.6,61,hedge funds,United States

1406,Vikas Oberoi,1.6,48,real estate,India

1407,Hamilton James,1.6,67,investments,United States

1408,Craig Newmark,1.6,65,Craigslist,United States

1409,Krishna Kumar Bangur,1.6,58,graphite electrodes,India

1410,Ludwig Theodor Braun,1.6,28,medical technology,Germany

1411,Kwek Leng Beng,1.6,77,real estate,Singapore

1412,Tung Chee Hwa,1.6,81,shipping,Hong Kong

1413,Sheryl Sandberg,1.6,49,Facebook,United States

1414,Brian Higgins,1.6,53,hedge funds,United States

1414,Joseph Edelman,1.6,63,hedge funds,United States

1414,Louis Bacon,1.6,62,hedge funds,United States

1414,Melih Abdulhayoglu,1.6,50,internet security,Turkey

1414,O Francis Biondi,1.6,54,hedge funds,United States

1414,Ryan Graves,1.6,35,uber,United States

1414,Swift Xie,1.6,,drones,China

1421,Semahat Sevim Arsel,1.6,90,diversified,Turkey

1422,Filiz Sahenk,1.6,51,diversified,Turkey

1423,Kieu Hoang,1.6,74,medical products,United States

1424,Roger Penske,1.6,81,cars,United States

1425,Anne Gittinger,1.6,82,Nordstrom department stores,United States

1426,George Joseph,1.6,97,insurance,United States

1427,Mohamed Al Fayed,1.6,89,retail investments,Egypt

1428,Aziz Akhannouch,1.6,57,petroleum diversified,Morocco

1429,Alexandre Grendene Bartelle,1.6,68,shoes,Brazil

1430,Zhu Gongshan,1.6,60,solar panel materials,China

1431,Domenico Dolce,1.6,60,luxury goods,Italy

1432,Jai Hari & Yadu Hari Dalmia,1.6,,cement,India

1433,Kim Taekjin,1.6,51,online games,South Korea

1434,KarlJohan Persson,1.6,43,H&M,Sweden

1435,Tom Persson,1.6,33,H&M,Sweden

1436,Charlotte Soderstrom,1.6,41,H&M,Sweden

1437,Kishore Mariwala,1.6,83,consumer goods,India

1438,Roman Trotsenko,1.6,48,transport engineering real estate,Russia

1439,Robert Mouawad,1.6,73,fine jewelry,Lebanon

1440,Gu Yuhua,1.6,69,furniture,China

1441,Gerald Schwartz,1.6,76,finance,Canada

1442,Miriam BaumannBlocher,1.6,43,chemicals,Switzerland

1443,Billy Joe (Red) McCombs,1.6,90,real estate oil cars sports,United States

1444,Anand Mahindra,1.6,63,automobiles,India

1445,Ben Silbermann,1.6,36,Pinterest,United States

1446,John Bloor,1.6,75,real estate manufacturing,United Kingdom

1447,Alexander Dzhaparidze,1.6,63,oil services,Russia

1448,Jacques D'Amours,1.6,61,retail,Canada

1449,Lin Fanlian,1.6,57,gas,China

1450,Huang Qiaoling,1.6,59,amusement parks,China

1451,Willy Michel,1.5,71,medical devices,Switzerland

1452,Vladimir Bogdanov,1.5,67,oil,Russia

1453,Diego Della Valle,1.5,64,shoes,Italy

1454,Kenneth Lo,1.5,80,textiles,United Kingdom

1455,Andrey Andreev,1.5,44,online dating,United Kingdom

1456,Ana Maria Brescia Cafferata,1.5,94,mining banking,Peru

1457,Emilio Azcarraga Jean,1.5,50,TV broadcasting,Mexico

1458,Peter Buck,1.5,87,Subway sandwich shops,United States

1459,Dennis Gillings,1.5,74,drug testing,United Kingdom

1460,Alex Beard,1.5,51,mining commodities,United Kingdom

1461,Robert Fisher,1.5,65,Gap,United States

1462,Forrest Preston,1.5,85,health care,United States

1463,Yu Peidi,1.5,58,real estate,Hong Kong

1464,Wong Luen Hei,1.5,56,building materials,China

1465,Lucio and Susan Co,1.5,63,retail,Philippines

1466,Murli Dhar & Bimal Kumar Gyanchandani,1.5,,Detergents,India

1467,John Whittaker,1.5,76,real estate,United Kingdom

1468,Huo Qinghua,1.5,57,coal,China

1469,Shamsheer Vayalil,1.5,41,healthcare,India

1470,William Fisher,1.5,61,Gap,United States

1471,Evgeny (Eugene) Shvidler,1.5,54,oil & gas investments,United States

1472,Roman Avdeev,1.5,51,banking development,Russia

1473,Stephen Winn,1.5,72,real estate services,United States

1474,Mustafa Rahmi Koc,1.5,88,diversified,Turkey

1475,Alexander Klyachin,1.5,51,real estate,Russia

1476,Wong Man Li,1.5,53,furniture,Hong Kong

1477,Hal Jackman,1.5,86,insurance investments,Canada

1478,Myron Wentz,1.5,78,health products,St Kitts and Nevis

1479,Bruce Nordstrom,1.5,85,Nordstrom department stores,United States

1480,Mohammed Dewji,1.5,43,diversified,Tanzania

1481,Michael LeeChin,1.5,67,mutual funds,Canada

1482,Lee Hojin,1.5,55,diversified,South Korea

1483,Binod Chaudhary,1.5,63,diversified,Nepal

1484,Djoko Susanto,1.5,68,supermarkets,Indonesia

1485,Prayudh Mahagitsiri,1.5,72,coffee shipping,Thailand

1486,Frank Stronach,1.5,86,auto parts,Canada

1487,Chua Thian Poh,1.5,70,real estate,Singapore

1488,James Leininger,1.5,73,medical products,United States

1489,Dan Wilks,1.5,62,natural gas,United States

1489,Farris Wilks,1.5,66,natural gas,United States

1491,Xu Hang,1.5,52,medical devices,China

1492,Bill Gross,1.5,74,investments,United States

1493,Ezra Nahmad,1.5,73,art,Monaco

1493,Seth Klarman,1.5,61,investments,United States

1493,Zhang Tao,1.5,45,ecommerce,China

1496,Stephen Jarislowsky,1.5,93,money management,Canada

1497,Oei Hong Leong,1.5,70,investments,Singapore

1498,Peter Sperling,1.5,58,education,United States

1499,Monika Schoeller,1.5,79,publishing,Germany

1499,Stefan von Holtzbrinck,1.5,55,publishing,Germany

1501,David McMurtry,1.5,78,manufacturing,United Kingdom

1502,Fu Kwan,1.5,61,real estate diversified,China

1503,Robert Defares,1.5,57,electronic trading,Netherlands

1504,Yao Kuizhang,1.5,53,beverages,China

1505,Charlotte Colket Weber,1.5,75,Campbell Soup,United States

1506,Chen Fashu,1.5,57,investments,China

1507,Pier Luigi Loro Piana,1.5,66,fashion,Italy

1508,Gabriel Escarrer,1.5,83,hotels,Spain

1509,Clement Fayat,1.5,86,construction,France

1510,Sheng Jian Zhong,1.5,60,real estate,Singapore

1511,Xiao Yongming,1.5,54,fertilizer,China

1512,Stephen Feinberg,1.5,58,private equity,United States

1513,Leonid Simanovsky,1.5,69,investments,Russia

1514,Kathy Fields,1.5,60,skin care products,United States

1514,Katie Rodan,1.5,63,skin care products,United States

1516,Martin Selig,1.5,80,real estate,United States

1517,Othman Benjelloun,1.5,85,banking insurance,Morocco

1518,Ian Wood,1.5,76,energy services,United Kingdom

1519,Oleg Boyko,1.5,54,diversified,Russia

1520,Alberto Cortina,1.5,72,investments,Spain

1521,Vladimir Yevtushenkov,1.5,70,telecom investments,Russia

1522,Yvon Chouinard,1.5,79,Patagonia,United States

1523,Reinold Geiger,1.5,71,beauty products,Austria

1524,Yusuf Hamied,1.5,82,pharmaceuticals,India

1525,J Tomilson Hill,1.5,70,investments,United States

1526,Carl Douglas,1.5,57,investments,Sweden

